Unnamed: 0,FileName,Time Recorded,Tool bounding box,Phase
3200,191S7__03200.jpg,109.58,"[{'class': 'iris', 'xmin': 833, 'ymin': 8, 'xmax': 1371, 'ymax': 592}, {'class': 'skinholder', 'xmin': 1714, 'ymin': 481, 'xmax': 1919, 'ymax': 584}, {'class': 'skinholder', 'xmin': 293, 'ymin': 389, 'xmax': 863, 'ymax': 1074}]",Nothing
3201,191S7__03201.jpg,109.61,[],Nothing
3202,191S7__03202.jpg,109.65,[],Nothing
3203,191S7__03203.jpg,109.68,[],Nothing
3204,191S7__03204.jpg,109.72,[],Nothing
3205,191S7__03205.jpg,109.75,[],Nothing
3206,191S7__03206.jpg,109.79,[],Nothing
3207,191S7__03207.jpg,109.82,[],Nothing
3208,191S7__03208.jpg,109.86,[],Nothing
3209,191S7__03209.jpg,109.89,[],Nothing
3210,191S7__03210.jpg,109.92,"[{'class': 'iris', 'xmin': 817, 'ymin': 36, 'xmax': 1368, 'ymax': 617}, {'class': 'skinholder', 'xmin': 1714, 'ymin': 527, 'xmax': 1920, 'ymax': 632}, {'class': 'skinholder', 'xmin': 301, 'ymin': 440, 'xmax': 865, 'ymax': 1077}]",Nothing
3211,191S7__03211.jpg,109.96,[],Nothing
3212,191S7__03212.jpg,109.99,[],Nothing
3213,191S7__03213.jpg,110.03,[],Nothing
3214,191S7__03214.jpg,110.06,[],Nothing
3215,191S7__03215.jpg,110.09,[],Nothing
3216,191S7__03216.jpg,110.13,[],Nothing
3217,191S7__03217.jpg,110.16,[],Nothing
3218,191S7__03218.jpg,110.2,[],Nothing
3219,191S7__03219.jpg,110.23,[],Nothing
3220,191S7__03220.jpg,110.27,"[{'class': 'iris', 'xmin': 736, 'ymin': 30, 'xmax': 1384, 'ymax': 625}, {'class': 'skinholder', 'xmin': 1726, 'ymin': 531, 'xmax': 1920, 'ymax': 636}, {'class': 'skinholder', 'xmin': 345, 'ymin': 427, 'xmax': 830, 'ymax': 1078}]",Nothing
3221,191S7__03221.jpg,110.3,[],Nothing
3222,191S7__03222.jpg,110.33,[],Nothing
3223,191S7__03223.jpg,110.37,[],Nothing
3224,191S7__03224.jpg,110.4,[],Nothing
3225,191S7__03225.jpg,110.44,[],Nothing
3226,191S7__03226.jpg,110.47,[],Nothing
3227,191S7__03227.jpg,110.5,[],Nothing
3228,191S7__03228.jpg,110.54,[],Nothing
3229,191S7__03229.jpg,110.57,[],Nothing
3230,191S7__03230.jpg,110.61,"[{'class': 'skinholder', 'xmin': 300, 'ymin': 461, 'xmax': 847, 'ymax': 1078}, {'class': 'skinholder', 'xmin': 1736, 'ymin': 553, 'xmax': 1919, 'ymax': 660}, {'class': 'iris', 'xmin': 800, 'ymin': 19, 'xmax': 1412, 'ymax': 677}]",Nothing
3231,191S7__03231.jpg,110.64,[],Nothing
3232,191S7__03232.jpg,110.68,[],Nothing
3233,191S7__03233.jpg,110.71,[],Nothing
3234,191S7__03234.jpg,110.75,[],Nothing
3235,191S7__03235.jpg,110.78,[],Nothing
3236,191S7__03236.jpg,110.81,[],Nothing
3237,191S7__03237.jpg,110.85,[],Nothing
3238,191S7__03238.jpg,110.88,[],Nothing
3239,191S7__03239.jpg,110.92,[],Nothing
3240,191S7__03240.jpg,110.95,"[{'class': 'iris', 'xmin': 866, 'ymin': 4, 'xmax': 1437, 'ymax': 640}, {'class': 'skinholder', 'xmin': 343, 'ymin': 473, 'xmax': 878, 'ymax': 1076}, {'class': 'skinholder', 'xmin': 1752, 'ymin': 560, 'xmax': 1919, 'ymax': 665}]",Nothing
3241,191S7__03241.jpg,110.98,[],Nothing
3242,191S7__03242.jpg,111.02,[],Nothing
3243,191S7__03243.jpg,111.05,[],Nothing
3244,191S7__03244.jpg,111.09,[],Nothing
3245,191S7__03245.jpg,111.12,[],Nothing
3246,191S7__03246.jpg,111.16,[],Nothing
3247,191S7__03247.jpg,111.19,[],Nothing
3248,191S7__03248.jpg,111.22,[],Nothing
3249,191S7__03249.jpg,111.26,[],Nothing
3250,191S7__03250.jpg,111.29,"[{'class': 'skinholder', 'xmin': 1699, 'ymin': 582, 'xmax': 1920, 'ymax': 691}, {'class': 'skinholder', 'xmin': 285, 'ymin': 465, 'xmax': 880, 'ymax': 1077}, {'class': 'iris', 'xmin': 752, 'ymin': 30, 'xmax': 1384, 'ymax': 659}]",Nothing
3251,191S7__03251.jpg,111.33,[],Nothing
3252,191S7__03252.jpg,111.36,[],Nothing
3253,191S7__03253.jpg,111.39,[],Nothing
3254,191S7__03254.jpg,111.43,[],Nothing
3255,191S7__03255.jpg,111.46,[],Nothing
3256,191S7__03256.jpg,111.5,[],Nothing
3257,191S7__03257.jpg,111.53,[],Nothing
3258,191S7__03258.jpg,111.57,[],Nothing
3259,191S7__03259.jpg,111.6,[],Nothing
3260,191S7__03260.jpg,111.64,"[{'class': 'skinholder', 'xmin': 234, 'ymin': 482, 'xmax': 891, 'ymax': 1074}, {'class': 'skinholder', 'xmin': 1741, 'ymin': 610, 'xmax': 1919, 'ymax': 729}, {'class': 'iris', 'xmin': 736, 'ymin': 29, 'xmax': 1415, 'ymax': 643}]",Nothing
3261,191S7__03261.jpg,111.67,[],Nothing
3262,191S7__03262.jpg,111.7,[],Nothing
3263,191S7__03263.jpg,111.74,[],Nothing
3264,191S7__03264.jpg,111.77,[],Nothing
3265,191S7__03265.jpg,111.81,[],Nothing
3266,191S7__03266.jpg,111.84,[],Nothing
3267,191S7__03267.jpg,111.88,[],Nothing
3268,191S7__03268.jpg,111.91,[],Nothing
3269,191S7__03269.jpg,111.94,[],Nothing
3270,191S7__03270.jpg,111.98,"[{'class': 'skinholder', 'xmin': 273, 'ymin': 558, 'xmax': 792, 'ymax': 1076}, {'class': 'skinholder', 'xmin': 1723, 'ymin': 688, 'xmax': 1920, 'ymax': 795}, {'class': 'iris', 'xmin': 724, 'ymin': 29, 'xmax': 1409, 'ymax': 755}, {'class': 'skinholder', 'xmin': 1819, 'ymin': 0, 'xmax': 1920, 'ymax': 154}]",Nothing
3271,191S7__03271.jpg,112.01,[],Nothing
3272,191S7__03272.jpg,112.05,[],Nothing
3273,191S7__03273.jpg,112.08,[],Nothing
3274,191S7__03274.jpg,112.11,[],Nothing
3275,191S7__03275.jpg,112.15,[],Nothing
3276,191S7__03276.jpg,112.18,[],Nothing
3277,191S7__03277.jpg,112.22,[],Nothing
3278,191S7__03278.jpg,112.25,[],Nothing
3279,191S7__03279.jpg,112.29,[],Nothing
3280,191S7__03280.jpg,112.32,"[{'class': 'skinholder', 'xmin': 310, 'ymin': 717, 'xmax': 810, 'ymax': 1078}, {'class': 'iris', 'xmin': 851, 'ymin': 215, 'xmax': 1433, 'ymax': 857}, {'class': 'skinholder', 'xmin': 1723, 'ymin': 772, 'xmax': 1919, 'ymax': 892}]",Nothing
3281,191S7__03281.jpg,112.35,[],Nothing
3282,191S7__03282.jpg,112.39,[],Nothing
3283,191S7__03283.jpg,112.42,[],Nothing
3284,191S7__03284.jpg,112.46,[],Nothing
3285,191S7__03285.jpg,112.49,[],Nothing
3286,191S7__03286.jpg,112.53,[],Nothing
3287,191S7__03287.jpg,112.56,[],Nothing
3288,191S7__03288.jpg,112.59,[],Nothing
3289,191S7__03289.jpg,112.63,[],Nothing
3290,191S7__03290.jpg,112.66,"[{'class': 'skinholder', 'xmin': 330, 'ymin': 747, 'xmax': 838, 'ymax': 1077}, {'class': 'skinholder', 'xmin': 1785, 'ymin': 803, 'xmax': 1920, 'ymax': 914}, {'class': 'iris', 'xmin': 811, 'ymin': 215, 'xmax': 1428, 'ymax': 848}]",Nothing
3291,191S7__03291.jpg,112.7,[],Nothing
3292,191S7__03292.jpg,112.73,[],Nothing
3293,191S7__03293.jpg,112.76,[],Nothing
3294,191S7__03294.jpg,112.8,[],Nothing
3295,191S7__03295.jpg,112.83,[],Nothing
3296,191S7__03296.jpg,112.87,[],Nothing
3297,191S7__03297.jpg,112.9,[],Nothing
3298,191S7__03298.jpg,112.94,[],Nothing
3299,191S7__03299.jpg,112.97,[],Nothing
3300,191S7__03300.jpg,113,"[{'class': 'iris', 'xmin': 820, 'ymin': 163, 'xmax': 1413, 'ymax': 860}, {'class': 'skinholder', 'xmin': 312, 'ymin': 757, 'xmax': 820, 'ymax': 1077}, {'class': 'skinholder', 'xmin': 1708, 'ymin': 798, 'xmax': 1920, 'ymax': 919}]",Nothing
3301,191S7__03301.jpg,113.04,[],Nothing
3302,191S7__03302.jpg,113.07,[],Nothing
3303,191S7__03303.jpg,113.11,[],Nothing
3304,191S7__03304.jpg,113.14,[],Nothing
3305,191S7__03305.jpg,113.18,[],Nothing
3306,191S7__03306.jpg,113.21,[],Nothing
3307,191S7__03307.jpg,113.24,[],Nothing
3308,191S7__03308.jpg,113.28,[],Nothing
3309,191S7__03309.jpg,113.31,[],Nothing
3310,191S7__03310.jpg,113.35,"[{'class': 'iris', 'xmin': 812, 'ymin': 244, 'xmax': 1351, 'ymax': 866}, {'class': 'skinholder', 'xmin': 298, 'ymin': 759, 'xmax': 746, 'ymax': 1075}, {'class': 'skinholder', 'xmin': 1708, 'ymin': 813, 'xmax': 1920, 'ymax': 924}, {'class': 'skinholder', 'xmin': 1798, 'ymin': 1, 'xmax': 1919, 'ymax': 100}]",Nothing
3311,191S7__03311.jpg,113.38,[],Nothing
3312,191S7__03312.jpg,113.42,[],Nothing
3313,191S7__03313.jpg,113.45,[],Nothing
3314,191S7__03314.jpg,113.48,[],Nothing
3315,191S7__03315.jpg,113.52,[],Nothing
3316,191S7__03316.jpg,113.55,[],Nothing
3317,191S7__03317.jpg,113.59,[],Nothing
3318,191S7__03318.jpg,113.62,[],Nothing
3319,191S7__03319.jpg,113.65,[],Nothing
3320,191S7__03320.jpg,113.69,"[{'class': 'skinholder', 'xmin': 313, 'ymin': 783, 'xmax': 707, 'ymax': 1077}, {'class': 'iris', 'xmin': 786, 'ymin': 266, 'xmax': 1389, 'ymax': 893}, {'class': 'skinholder', 'xmin': 1708, 'ymin': 818, 'xmax': 1920, 'ymax': 939}, {'class': 'skinholder', 'xmin': 1792, 'ymin': 0, 'xmax': 1920, 'ymax': 122}]",Nothing
3321,191S7__03321.jpg,113.72,[],Nothing
3322,191S7__03322.jpg,113.76,[],Nothing
3323,191S7__03323.jpg,113.79,[],Nothing
3324,191S7__03324.jpg,113.83,[],Nothing
3325,191S7__03325.jpg,113.86,[],Nothing
3326,191S7__03326.jpg,113.89,[],Nothing
3327,191S7__03327.jpg,113.93,[],Nothing
3328,191S7__03328.jpg,113.96,[],Nothing
3329,191S7__03329.jpg,114,[],Nothing
3330,191S7__03330.jpg,114.03,"[{'class': 'iris', 'xmin': 837, 'ymin': 281, 'xmax': 1415, 'ymax': 905}, {'class': 'skinholder', 'xmin': 328, 'ymin': 785, 'xmax': 842, 'ymax': 1078}, {'class': 'skinholder', 'xmin': 1726, 'ymin': 835, 'xmax': 1919, 'ymax': 949}, {'class': 'skinholder', 'xmin': 383, 'ymin': 3, 'xmax': 696, 'ymax': 96}]",Nothing
3331,191S7__03331.jpg,114.07,[],Nothing
3332,191S7__03332.jpg,114.1,[],Nothing
3333,191S7__03333.jpg,114.13,[],Nothing
3334,191S7__03334.jpg,114.17,[],Nothing
3335,191S7__03335.jpg,114.2,[],Nothing
3336,191S7__03336.jpg,114.24,[],Nothing
3337,191S7__03337.jpg,114.27,[],Nothing
3338,191S7__03338.jpg,114.31,[],Nothing
3339,191S7__03339.jpg,114.34,[],Nothing
3340,191S7__03340.jpg,114.37,"[{'class': 'iris', 'xmin': 812, 'ymin': 267, 'xmax': 1420, 'ymax': 877}, {'class': 'skinholder', 'xmin': 338, 'ymin': 753, 'xmax': 844, 'ymax': 1077}, {'class': 'skinholder', 'xmin': 1736, 'ymin': 796, 'xmax': 1920, 'ymax': 925}]",Nothing
3341,191S7__03341.jpg,114.41,[],Nothing
3342,191S7__03342.jpg,114.44,[],Nothing
3343,191S7__03343.jpg,114.48,[],Nothing
3344,191S7__03344.jpg,114.51,[],Nothing
3345,191S7__03345.jpg,114.54,[],Nothing
3346,191S7__03346.jpg,114.58,[],Nothing
3347,191S7__03347.jpg,114.61,[],Nothing
3348,191S7__03348.jpg,114.65,[],Nothing
3349,191S7__03349.jpg,114.68,[],Nothing
3350,191S7__03350.jpg,114.72,"[{'class': 'skinholder', 'xmin': 298, 'ymin': 728, 'xmax': 791, 'ymax': 1077}, {'class': 'iris', 'xmin': 820, 'ymin': 244, 'xmax': 1376, 'ymax': 857}, {'class': 'skinholder', 'xmin': 1703, 'ymin': 765, 'xmax': 1920, 'ymax': 889}]",Nothing
3351,191S7__03351.jpg,114.75,[],Nothing
3352,191S7__03352.jpg,114.78,[],Nothing
3353,191S7__03353.jpg,114.82,[],Nothing
3354,191S7__03354.jpg,114.85,[],Nothing
3355,191S7__03355.jpg,114.89,[],Nothing
3356,191S7__03356.jpg,114.92,[],Nothing
3357,191S7__03357.jpg,114.96,[],Nothing
3358,191S7__03358.jpg,114.99,[],Nothing
3359,191S7__03359.jpg,115.02,[],Nothing
3360,191S7__03360.jpg,115.06,"[{'class': 'skinholder', 'xmin': 291, 'ymin': 695, 'xmax': 740, 'ymax': 1077}, {'class': 'iris', 'xmin': 772, 'ymin': 228, 'xmax': 1362, 'ymax': 835}, {'class': 'skinholder', 'xmin': 1693, 'ymin': 760, 'xmax': 1920, 'ymax': 869}]",Nothing
3361,191S7__03361.jpg,115.09,[],Nothing
3362,191S7__03362.jpg,115.13,[],Nothing
3363,191S7__03363.jpg,115.16,[],Nothing
3364,191S7__03364.jpg,115.19,[],Nothing
3365,191S7__03365.jpg,115.23,[],Nothing
3366,191S7__03366.jpg,115.26,[],Nothing
3367,191S7__03367.jpg,115.3,[],Nothing
3368,191S7__03368.jpg,115.33,[],Nothing
3369,191S7__03369.jpg,115.37,[],Nothing
3370,191S7__03370.jpg,115.4,"[{'class': 'skinholder', 'xmin': 292, 'ymin': 699, 'xmax': 765, 'ymax': 1077}, {'class': 'iris', 'xmin': 758, 'ymin': 235, 'xmax': 1362, 'ymax': 847}, {'class': 'skinholder', 'xmin': 1689, 'ymin': 758, 'xmax': 1919, 'ymax': 880}]",Nothing
3371,191S7__03371.jpg,115.43,[],Nothing
3372,191S7__03372.jpg,115.47,[],Nothing
3373,191S7__03373.jpg,115.5,[],Nothing
3374,191S7__03374.jpg,115.54,[],Nothing
3375,191S7__03375.jpg,115.57,[],Nothing
3376,191S7__03376.jpg,115.61,[],Nothing
3377,191S7__03377.jpg,115.64,[],Nothing
3378,191S7__03378.jpg,115.67,[],Nothing
3379,191S7__03379.jpg,115.71,[],Nothing
3380,191S7__03380.jpg,115.74,"[{'class': 'skinholder', 'xmin': 322, 'ymin': 690, 'xmax': 771, 'ymax': 1078}, {'class': 'iris', 'xmin': 790, 'ymin': 233, 'xmax': 1382, 'ymax': 841}, {'class': 'skinholder', 'xmin': 1715, 'ymin': 753, 'xmax': 1920, 'ymax': 868}]",Nothing
3381,191S7__03381.jpg,115.78,[],Nothing
3382,191S7__03382.jpg,115.81,[],Nothing
3383,191S7__03383.jpg,115.85,[],Nothing
3384,191S7__03384.jpg,115.88,[],Nothing
3385,191S7__03385.jpg,115.91,[],Nothing
3386,191S7__03386.jpg,115.95,[],Nothing
3387,191S7__03387.jpg,115.98,[],Nothing
3388,191S7__03388.jpg,116.02,[],Nothing
3389,191S7__03389.jpg,116.05,[],Nothing
3390,191S7__03390.jpg,116.08,"[{'class': 'skinholder', 'xmin': 335, 'ymin': 692, 'xmax': 803, 'ymax': 1078}, {'class': 'iris', 'xmin': 796, 'ymin': 234, 'xmax': 1410, 'ymax': 849}, {'class': 'skinholder', 'xmin': 1732, 'ymin': 748, 'xmax': 1920, 'ymax': 869}]",Nothing
3391,191S7__03391.jpg,116.12,[],Nothing
3392,191S7__03392.jpg,116.15,[],Nothing
3393,191S7__03393.jpg,116.19,[],Nothing
3394,191S7__03394.jpg,116.22,[],Nothing
3395,191S7__03395.jpg,116.26,[],Nothing
3396,191S7__03396.jpg,116.29,[],Nothing
3397,191S7__03397.jpg,116.32,[],Nothing
3398,191S7__03398.jpg,116.36,[],Nothing
3399,191S7__03399.jpg,116.39,[],Nothing
3400,191S7__03400.jpg,116.43,"[{'class': 'iris', 'xmin': 805, 'ymin': 251, 'xmax': 1399, 'ymax': 869}, {'class': 'skinholder', 'xmin': 333, 'ymin': 712, 'xmax': 791, 'ymax': 1078}, {'class': 'skinholder', 'xmin': 1726, 'ymin': 771, 'xmax': 1920, 'ymax': 889}]",Nothing
3401,191S7__03401.jpg,116.46,[],Nothing
3402,191S7__03402.jpg,116.5,[],Nothing
3403,191S7__03403.jpg,116.53,[],Nothing
3404,191S7__03404.jpg,116.57,[],Nothing
3405,191S7__03405.jpg,116.6,[],Nothing
3406,191S7__03406.jpg,116.63,[],Nothing
3407,191S7__03407.jpg,116.67,[],Nothing
3408,191S7__03408.jpg,116.7,[],Nothing
3409,191S7__03409.jpg,116.74,[],Nothing
3410,191S7__03410.jpg,116.77,"[{'class': 'skinholder', 'xmin': 289, 'ymin': 713, 'xmax': 762, 'ymax': 1078}, {'class': 'iris', 'xmin': 739, 'ymin': 252, 'xmax': 1366, 'ymax': 869}, {'class': 'skinholder', 'xmin': 1691, 'ymin': 781, 'xmax': 1920, 'ymax': 891}, {'class': 'skinholder', 'xmin': 1793, 'ymin': 2, 'xmax': 1919, 'ymax': 76}]",Nothing
3411,191S7__03411.jpg,116.8,[],Nothing
3412,191S7__03412.jpg,116.84,[],Nothing
3413,191S7__03413.jpg,116.87,[],Nothing
3414,191S7__03414.jpg,116.91,[],Nothing
3415,191S7__03415.jpg,116.94,[],Nothing
3416,191S7__03416.jpg,116.97,[],Nothing
3417,191S7__03417.jpg,117.01,[],Nothing
3418,191S7__03418.jpg,117.04,[],Nothing
3419,191S7__03419.jpg,117.08,[],Nothing
3420,191S7__03420.jpg,117.11,"[{'class': 'iris', 'xmin': 732, 'ymin': 291, 'xmax': 1341, 'ymax': 911}, {'class': 'skinholder', 'xmin': 272, 'ymin': 758, 'xmax': 740, 'ymax': 1077}, {'class': 'skinholder', 'xmin': 1764, 'ymin': 2, 'xmax': 1919, 'ymax': 140}, {'class': 'skinholder', 'xmin': 1665, 'ymin': 830, 'xmax': 1919, 'ymax': 937}]",Nothing
3421,191S7__03421.jpg,117.15,[],Nothing
3422,191S7__03422.jpg,117.18,[],Nothing
3423,191S7__03423.jpg,117.21,[],Nothing
3424,191S7__03424.jpg,117.25,[],Nothing
3425,191S7__03425.jpg,117.28,[],Nothing
3426,191S7__03426.jpg,117.32,[],Nothing
3427,191S7__03427.jpg,117.35,[],Nothing
3428,191S7__03428.jpg,117.39,[],Nothing
3429,191S7__03429.jpg,117.42,[],Nothing
3430,191S7__03430.jpg,117.46,"[{'class': 'skinholder', 'xmin': 297, 'ymin': 821, 'xmax': 776, 'ymax': 1078}, {'class': 'iris', 'xmin': 757, 'ymin': 340, 'xmax': 1355, 'ymax': 947}, {'class': 'skinholder', 'xmin': 323, 'ymin': 38, 'xmax': 669, 'ymax': 136}, {'class': 'skinholder', 'xmin': 1698, 'ymin': 882, 'xmax': 1920, 'ymax': 988}]",Nothing
3431,191S7__03431.jpg,117.49,[],Nothing
3432,191S7__03432.jpg,117.52,[],Nothing
3433,191S7__03433.jpg,117.56,[],Nothing
3434,191S7__03434.jpg,117.59,[],Nothing
3435,191S7__03435.jpg,117.63,[],Nothing
3436,191S7__03436.jpg,117.66,[],Nothing
3437,191S7__03437.jpg,117.69,[],Nothing
3438,191S7__03438.jpg,117.73,[],Nothing
3439,191S7__03439.jpg,117.76,[],Nothing
3440,191S7__03440.jpg,117.8,"[{'class': 'skinholder', 'xmin': 345, 'ymin': 862, 'xmax': 789, 'ymax': 1078}, {'class': 'skinholder', 'xmin': 399, 'ymin': 69, 'xmax': 706, 'ymax': 170}, {'class': 'iris', 'xmin': 778, 'ymin': 350, 'xmax': 1384, 'ymax': 956}, {'class': 'skinholder', 'xmin': 1730, 'ymin': 914, 'xmax': 1920, 'ymax': 1079}, {'class': 'skinholder', 'xmin': 1804, 'ymin': 70, 'xmax': 1920, 'ymax': 202}, {'class': 'skinholder', 'xmin': 1725, 'ymin': 903, 'xmax': 1920, 'ymax': 1017}]",Nothing
3441,191S7__03441.jpg,117.83,[],Nothing
3442,191S7__03442.jpg,117.86,[],Nothing
3443,191S7__03443.jpg,117.9,[],Nothing
3444,191S7__03444.jpg,117.93,[],Nothing
3445,191S7__03445.jpg,117.97,[],Nothing
3446,191S7__03446.jpg,118,[],Nothing
3447,191S7__03447.jpg,118.04,[],Nothing
3448,191S7__03448.jpg,118.07,[],Nothing
3449,191S7__03449.jpg,118.11,[],Nothing
3450,191S7__03450.jpg,118.14,"[{'class': 'skinholder', 'xmin': 366, 'ymin': 880, 'xmax': 835, 'ymax': 1078}, {'class': 'iris', 'xmin': 802, 'ymin': 365, 'xmax': 1419, 'ymax': 984}, {'class': 'skinholder', 'xmin': 407, 'ymin': 90, 'xmax': 732, 'ymax': 201}, {'class': 'skinholder', 'xmin': 1755, 'ymin': 906, 'xmax': 1920, 'ymax': 1026}]",Nothing
3451,191S7__03451.jpg,118.17,[],Nothing
3452,191S7__03452.jpg,118.21,[],Nothing
3453,191S7__03453.jpg,118.24,[],Nothing
3454,191S7__03454.jpg,118.28,[],Nothing
3455,191S7__03455.jpg,118.31,[],Nothing
3456,191S7__03456.jpg,118.35,[],Nothing
3457,191S7__03457.jpg,118.38,[],Nothing
3458,191S7__03458.jpg,118.41,[],Nothing
3459,191S7__03459.jpg,118.45,[],Nothing
3460,191S7__03460.jpg,118.48,"[{'class': 'iris', 'xmin': 771, 'ymin': 368, 'xmax': 1378, 'ymax': 984}, {'class': 'skinholder', 'xmin': 332, 'ymin': 885, 'xmax': 817, 'ymax': 1079}, {'class': 'skinholder', 'xmin': 373, 'ymin': 98, 'xmax': 691, 'ymax': 205}, {'class': 'skinholder', 'xmin': 1791, 'ymin': 107, 'xmax': 1920, 'ymax': 229}, {'class': 'skinholder', 'xmin': 1719, 'ymin': 929, 'xmax': 1920, 'ymax': 1065}]",Nothing
3461,191S7__03461.jpg,118.52,[],Nothing
3462,191S7__03462.jpg,118.55,[],Nothing
3463,191S7__03463.jpg,118.58,[],Nothing
3464,191S7__03464.jpg,118.62,[],Nothing
3465,191S7__03465.jpg,118.65,[],Nothing
3466,191S7__03466.jpg,118.69,[],Nothing
3467,191S7__03467.jpg,118.72,[],Nothing
3468,191S7__03468.jpg,118.75,[],Nothing
3469,191S7__03469.jpg,118.79,[],Nothing
3470,191S7__03470.jpg,118.82,"[{'class': 'skinholder', 'xmin': 334, 'ymin': 881, 'xmax': 808, 'ymax': 1077}, {'class': 'skinholder', 'xmin': 380, 'ymin': 96, 'xmax': 681, 'ymax': 197}, {'class': 'iris', 'xmin': 795, 'ymin': 340, 'xmax': 1379, 'ymax': 992}, {'class': 'skinholder', 'xmin': 1721, 'ymin': 923, 'xmax': 1919, 'ymax': 1079}, {'class': 'skinholder', 'xmin': 1763, 'ymin': 113, 'xmax': 1917, 'ymax': 209}]",Nothing
3471,191S7__03471.jpg,118.86,[],Nothing
3472,191S7__03472.jpg,118.89,[],Nothing
3473,191S7__03473.jpg,118.93,[],Nothing
3474,191S7__03474.jpg,118.96,[],Nothing
3475,191S7__03475.jpg,119,[],Nothing
3476,191S7__03476.jpg,119.03,[],Nothing
3477,191S7__03477.jpg,119.06,[],Nothing
3478,191S7__03478.jpg,119.1,[],Nothing
3479,191S7__03479.jpg,119.13,[],Nothing
3480,191S7__03480.jpg,119.17,"[{'class': 'skinholder', 'xmin': 358, 'ymin': 904, 'xmax': 764, 'ymax': 1080}, {'class': 'iris', 'xmin': 786, 'ymin': 384, 'xmax': 1385, 'ymax': 997}, {'class': 'skinholder', 'xmin': 1719, 'ymin': 936, 'xmax': 1920, 'ymax': 1076}, {'class': 'skinholder', 'xmin': 1720, 'ymin': 927, 'xmax': 1920, 'ymax': 1039}, {'class': 'skinholder', 'xmin': 407, 'ymin': 108, 'xmax': 705, 'ymax': 212}]",Nothing
3481,191S7__03481.jpg,119.2,[],Nothing
3482,191S7__03482.jpg,119.24,[],Nothing
3483,191S7__03483.jpg,119.27,[],Nothing
3484,191S7__03484.jpg,119.3,[],Nothing
3485,191S7__03485.jpg,119.34,[],Nothing
3486,191S7__03486.jpg,119.37,[],Nothing
3487,191S7__03487.jpg,119.41,[],Nothing
3488,191S7__03488.jpg,119.44,[],Nothing
3489,191S7__03489.jpg,119.47,[],Nothing
3490,191S7__03490.jpg,119.51,"[{'class': 'skinholder', 'xmin': 378, 'ymin': 915, 'xmax': 766, 'ymax': 1079}, {'class': 'iris', 'xmin': 828, 'ymin': 375, 'xmax': 1424, 'ymax': 1034}, {'class': 'skinholder', 'xmin': 1751, 'ymin': 946, 'xmax': 1919, 'ymax': 1080}, {'class': 'skinholder', 'xmin': 1820, 'ymin': 121, 'xmax': 1919, 'ymax': 234}, {'class': 'skinholder', 'xmin': 387, 'ymin': 119, 'xmax': 750, 'ymax': 226}]",Nothing
3491,191S7__03491.jpg,119.54,[],Nothing
3492,191S7__03492.jpg,119.58,[],Nothing
3493,191S7__03493.jpg,119.61,[],Nothing
3494,191S7__03494.jpg,119.65,[],Nothing
3495,191S7__03495.jpg,119.68,[],Nothing
3496,191S7__03496.jpg,119.71,[],Nothing
3497,191S7__03497.jpg,119.75,[],Nothing
3498,191S7__03498.jpg,119.78,[],Nothing
3499,191S7__03499.jpg,119.82,[],Nothing
3500,191S7__03500.jpg,119.85,"[{'class': 'skinholder', 'xmin': 400, 'ymin': 928, 'xmax': 814, 'ymax': 1079}, {'class': 'skinholder', 'xmin': 1769, 'ymin': 940, 'xmax': 1919, 'ymax': 1078}, {'class': 'iris', 'xmin': 844, 'ymin': 420, 'xmax': 1450, 'ymax': 1018}, {'class': 'skinholder', 'xmin': 413, 'ymin': 143, 'xmax': 746, 'ymax': 242}]",Nothing
3501,191S7__03501.jpg,119.89,[],Nothing
3502,191S7__03502.jpg,119.92,[],Nothing
3503,191S7__03503.jpg,119.95,[],Nothing
3504,191S7__03504.jpg,119.99,[],Nothing
3505,191S7__03505.jpg,120.02,[],Nothing
3506,191S7__03506.jpg,120.06,[],Nothing
3507,191S7__03507.jpg,120.09,[],Nothing
3508,191S7__03508.jpg,120.12,[],Nothing
3509,191S7__03509.jpg,120.16,[],Nothing
3510,191S7__03510.jpg,120.19,"[{'class': 'skinholder', 'xmin': 397, 'ymin': 927, 'xmax': 864, 'ymax': 1078}, {'class': 'skinholder', 'xmin': 1757, 'ymin': 936, 'xmax': 1920, 'ymax': 1079}, {'class': 'skinholder', 'xmin': 410, 'ymin': 128, 'xmax': 730, 'ymax': 241}, {'class': 'iris', 'xmin': 816, 'ymin': 374, 'xmax': 1405, 'ymax': 1016}]",Nothing
3511,191S7__03511.jpg,120.23,[],Nothing
3512,191S7__03512.jpg,120.26,[],Nothing
3513,191S7__03513.jpg,120.3,[],Nothing
3514,191S7__03514.jpg,120.33,[],Nothing
3515,191S7__03515.jpg,120.36,[],Nothing
3516,191S7__03516.jpg,120.4,[],Nothing
3517,191S7__03517.jpg,120.43,[],Nothing
3518,191S7__03518.jpg,120.47,[],Nothing
3519,191S7__03519.jpg,120.5,[],Nothing
3520,191S7__03520.jpg,120.54,"[{'class': 'skinholder', 'xmin': 367, 'ymin': 940, 'xmax': 760, 'ymax': 1078}, {'class': 'skinholder', 'xmin': 1736, 'ymin': 968, 'xmax': 1920, 'ymax': 1077}, {'class': 'skinholder', 'xmin': 387, 'ymin': 141, 'xmax': 692, 'ymax': 267}, {'class': 'iris', 'xmin': 750, 'ymin': 380, 'xmax': 1409, 'ymax': 1013}]",Nothing
